node,degree,clustering,closeness_centrality,betweenness_centrality,eccentricity
fe20ec75-bc59-4e0a-b796-195f11b4c53e,1,0,0.0,0.0,12
55e39cd2-0936-4d6d-bdd7-4845891ac810,1,0,0.0,0.0,12
ba16abe5-ed63-4d6c-a4b2-f8f9da801bc2,2,0,0.0,0.0,12
8b57d961-6bb0-4259-b0f0-831825997f10,1,0,0.0,0.0,12
f1e7a33b-aa86-4952-b262-43c746e13e82,1,0,0.0,0.0,12
92911aa9-0837-489b-9b63-910febd178f7,4,0,0.0,0.0,12
bb338845-26e9-4870-b9ba-5861a574bdd4,2,0,0.0,0.0,12
906ad89f-16b5-46ad-8c0f-47b1190e5b7c,1,0,0.0,0.0,12
e57508a0-b239-4688-8f49-c1dd497f728e,1,0,0.0,0.0,12
78769fad-902c-41a1-89ee-f12f2ee72ae1,2,0,0.0,0.0,12
c6dd9950-e16e-40ab-bd81-53d87643ccd9,1,0,0.0,0.0,12
ae6d31c6-c9b9-4b36-a62c-baa8a4f2bfb1,1,0,0.0,0.0,12
Cessará,1,0,0.0007107320540156361,0.0,13
06d3d101-94ab-4b1d-87c6-8451448fb087,2,0,0.0,0.0,12
Revogado pela Lei nº 12.010,11,0,0.007818052594171997,0.0,11
693d7b38-6e03-4b05-9638-24155db69dd2,3,0,0.0,0.0,12
"CAPÍTULO II
Dos Direitos da Personalidade",1,0,0.0007107320540156361,0.0,13
c4e20879-53b6-4ff3-b5a3-a889ec855fb3,1,0,0.0,0.0,12
Salvo,10,0,0.007107320540156361,0.0,11
b03b4de7-55ad-4bb4-9992-a5e33427d7f0,2,0,0.0,0.0,12
08c14cc7-2a28-4096-85c2-c35b5e3b4893,2,0,0.0,0.0,10
53567870-fd57-4845-a398-01b2b00921ee,2,0,0.0,0.0,10
23c76ac2-e403-4d12-a452-daf28a4e825e,1,0,0.0,0.0,12
3e3500e4-e699-4488-8712-d9ef93893bd4,1,0,0.0,0.0,12
bc95fe2f-dd6d-42b6-88ea-14ef2f9bcff6,2,0,0.0,0.0,12
5ed5ffcb-c9e2-4b16-bdd3-0d6cd25cc747,2,0,0.0,0.0,12
87a356d2-b6d7-444b-879e-89a2b4e5b4e9,1,0,0.0,0.0,12
Vide,3,0,0.0021321961620469083,0.0,13
49b1121b-af2c-452f-8e29-9d22a2ddcafa,2,0,0.0,0.0,14
1ea9c048-0c0a-4078-9b2c-096a1d6220f2,2,0,0.0,0.0,14
"III
Da Ausência
Seção I",1,0,0.0007107320540156361,0.0,15
2258a464-c9bd-4aac-a21c-1c0c5457cb95,1,0,0.0,0.0,14
Ministério Público,29,0,0.02061122956645345,0.0,13
34b5d015-bc6a-44e5-8061-7b4a801ee33d,1,0,0.0,0.0,14
01ce4ea8-2eeb-4212-b000-3a43aeb8080d,1,0,0.0,0.0,14
4d53228b-ab1a-4484-85ea-d2379dc79d59,1,0,0.0,0.0,14
8306e7aa-6b74-4841-9a03-dcb6fe81a304,1,0,0.0,0.0,14
f316b109-ec72-4263-975c-2ca192663432,1,0,0.0,0.0,14
d1290830-e9d6-48fe-be0f-3dfc28a350fe,2,0,0.0,0.0,14
41474cac-f154-41f5-9553-9abe2a91faea,1,0,0.0,0.0,14
44dd302d-36eb-413e-a892-a3d5f59525aa,1,0,0.0,0.0,14
4d8f7ab1-c3d7-40c0-917f-55cc8f61eaab,1,0,0.0,0.0,14
45410a57-7a84-4e66-9d27-6dcbd3641361,1,0,0.0,0.0,14
1ff75036-696d-47d8-88b6-65b440626788,2,0,0.0,0.0,14
115ab72e-f6f8-47a1-9a15-e397102a1a39,1,0,0.0,0.0,14
6998122f-bcc2-4bca-bd73-2ac5d6b5cf19,1,0,0.0,0.0,14
cb0736a0-fed4-46e2-ac8c-36c329d16c93,1,0,0.0,0.0,14
10eceb10-6cf0-443d-9db9-9c477feeb7ad,1,0,0.0,0.0,14
9d9df179-b834-4306-8ab3-38d0aecc4db6,1,0,0.0,0.0,14
a92a1729-73b5-4a81-9d4e-21416f077d10,1,0,0.0,0.0,14
aee8510e-be9f-49b2-aab2-2c5180fdb068,1,0,0.0,0.0,12
Seção II,22,0,0.015636105188343994,0.0,11
03b6c701-9543-4b68-a0fd-e53cd7f1c541,4,0,0.0,0.0,12
6cfdf976-2e1a-4994-81d7-1eca94eb296c,2,0,0.0,0.0,10
11ecc88c-8cf0-440a-a2b0-73fb91cb1c67,1,0,0.0,0.0,12
2836da2d-102d-4781-976b-c15b37dbd978,2,0,0.0,0.0,12
77d9a213-f2ae-47be-a6bf-151a9fdfbf6d,1,0,0.0,0.0,12
f3e61c37-3978-410a-aee2-32407fa0bf48,1,0,0.0,0.0,12
ac2ae3aa-08d3-4ea1-81e7-7df33ca17ea6,4,0,0.0,0.0,12
64fdb05c-6139-4ad9-8c18-506da03947b6,1,0,0.0,0.0,12
e0af6b2a-bd2d-434f-9c8d-1a3ca4065baf,1,0,0.0,0.0,12
ce95c5e1-21e5-4089-a09f-f579e527a7e7,1,0,0.0,0.0,12
de323a34-0c09-43f2-95cd-1dc2d17dd077,1,0,0.0,0.0,12
c6c907db-2c7e-435e-9235-d340486ff992,2,0,0.0,0.0,12
0c80dab4-c73e-448b-812a-9ff1a6d1f5cf,1,0,0.0,0.0,12
13bdc581-206d-4e5a-bd37-819545e56201,2,0,0.0,0.0,12
75c39c50-9bc3-473b-a0e6-7aa7225001cc,1,0,0.0,0.0,12
450a2081-4b4e-4fd9-84bd-0714ec1c6505,1,0,0.0,0.0,12
b5a8ce69-a43a-4358-9fc4-68be8dc86804,1,0,0.0,0.0,12
d9cefe42-b148-42f2-9681-2dc0b2b434b5,3,0,0.0,0.0,12
8f4a2f70-ffbc-478f-90c8-39ec2cba8280,1,0,0.0,0.0,12
145fc05c-89be-4a0b-9851-d9149a9b07e8,1,0,0.0,0.0,12
União,16,0,0.011371712864250177,0.0,11
74e4b01a-c85c-459e-a3f6-b1795667cdf8,5,0,0.0,0.0,12
6cd49f36-1f29-4bbf-a636-27bc1be612a4,7,0,0.0,0.0,12
00712846-de59-4d43-92a8-4657b3ce0217,6,0,0.0,0.0,12
5a7441a0-8266-4c64-8486-c3263b7dd92d,5,0,0.0,0.0,12
fc466281-ea97-4a81-94de-b29fae3624c4,1,0,0.0,0.0,12
4afe73fc-4975-4fd4-869c-916ac47c1dd3,3,0,0.0,0.0,12
9c9d1eeb-61bc-4bea-83ee-d85f22e4be41,3,0,0.0,0.0,12
1ad0a5a4-4797-4730-8c1f-7c44cbe764ab,4,0,0.0,0.0,12
